id,is_changed,max_worse,util,num_worse,num_better,num_unchanged,rank_better,rank_worse,rank_unchanged,rank_better_match_better,rank_better_match_unchanged,rank_better_match_worse,rank_unchanged_match_better,rank_unchanged_match_unchanged,rank_unchanged_match_worse,rank_worse_match_better,rank_worse_match_unchanged,rank_worse_match_worse
7533,False,0,0,0,0,15,6,7,2,0,6,0,0,2,0,0,7,0
7534,False,0,0,0,0,15,8,7,0,0,8,0,0,0,0,0,7,0
7535,False,0,0,0,0,15,8,7,0,0,8,0,0,0,0,0,7,0
7536,True,-5,-10,4,2,9,7,8,0,1,4,2,0,0,0,1,5,2
7537,True,-1,5,1,3,11,8,7,0,2,6,0,0,0,0,1,5,1
7538,False,0,0,0,0,15,6,7,2,0,6,0,0,2,0,0,7,0
7539,False,0,0,0,0,15,8,6,1,0,8,0,0,1,0,0,6,0
7540,False,0,0,0,0,15,8,6,1,0,8,0,0,1,0,0,6,0
7541,False,0,0,0,0,15,7,8,0,0,7,0,0,0,0,0,8,0
7542,False,0,0,0,0,15,7,7,1,0,7,0,0,1,0,0,7,0
7543,True,-5,-3,2,1,12,9,6,0,1,7,1,0,0,0,0,5,1
7544,True,-3,8,2,5,8,6,8,1,1,5,0,1,0,0,3,3,2
7545,True,-5,-12,5,2,8,8,5,2,1,6,1,1,0,1,0,2,3
7546,True,0,19,0,5,10,8,7,0,3,5,0,0,0,0,2,5,0
7547,False,0,0,0,0,15,7,4,4,0,7,0,0,4,0,0,4,0
7548,True,-4,17,1,8,6,10,5,0,7,3,0,0,0,0,1,3,1
7549,True,-3,-4,3,1,11,8,7,0,0,7,1,0,0,0,1,4,2
7550,True,-6,-8,3,1,11,8,7,0,1,5,2,0,0,0,0,6,1
7551,True,-3,-2,1,1,13,7,8,0,1,6,0,0,0,0,0,7,1
7552,True,-4,-6,2,0,13,7,8,0,0,6,1,0,0,0,0,7,1
7553,False,0,0,0,0,15,8,5,2,0,8,0,0,2,0,0,5,0
7554,True,-1,12,2,5,8,6,6,3,3,3,0,0,2,1,2,3,1
7555,False,0,0,0,0,15,8,7,0,0,8,0,0,0,0,0,7,0
7556,True,-5,-8,3,1,11,8,7,0,1,5,2,0,0,0,0,6,1
7557,True,-4,-5,2,1,12,6,9,0,1,5,0,0,0,0,0,7,2
7558,False,0,0,0,0,15,6,9,0,0,6,0,0,0,0,0,9,0
7559,True,-5,7,2,4,9,8,6,1,4,3,1,0,1,0,0,5,1
7560,True,-2,8,4,5,6,6,8,1,2,4,0,0,1,0,3,1,4
7561,False,0,0,0,0,15,8,6,1,0,8,0,0,1,0,0,6,0
7562,True,-4,-4,3,2,10,8,7,0,1,6,1,0,0,0,1,4,2
7563,True,-4,1,2,1,12,7,8,0,1,6,0,0,0,0,0,6,2
7564,False,0,0,0,0,15,7,6,2,0,7,0,0,2,0,0,6,0
7565,True,-1,23,1,9,5,7,6,2,7,0,0,1,0,1,1,5,0
7566,False,0,0,0,0,15,6,9,0,0,6,0,0,0,0,0,9,0
7567,True,-3,-3,2,1,12,7,8,0,1,5,1,0,0,0,0,7,1
7568,True,-3,1,5,6,4,8,6,1,4,3,1,1,0,0,1,1,4
7569,False,0,0,0,0,15,9,6,0,0,9,0,0,0,0,0,6,0
7570,True,0,7,0,3,12,8,7,0,1,7,0,0,0,0,2,5,0
7571,True,-3,-7,5,1,9,7,8,0,1,4,2,0,0,0,0,5,3
7572,True,-5,-10,4,1,10,6,8,1,1,3,2,0,0,1,0,7,1
7573,False,0,0,0,0,15,7,8,0,0,7,0,0,0,0,0,8,0
7574,True,-4,-9,5,1,9,8,7,0,1,4,3,0,0,0,0,5,2
7575,False,0,0,0,0,15,7,8,0,0,7,0,0,0,0,0,8,0
7576,False,0,0,0,0,15,7,6,2,0,7,0,0,2,0,0,6,0
7577,False,0,0,0,0,15,8,7,0,0,8,0,0,0,0,0,7,0
7578,True,-3,4,1,3,11,7,7,1,2,5,0,0,1,0,1,5,1
7579,True,-3,6,1,1,13,6,7,2,0,6,0,1,1,0,0,6,1
7580,False,0,0,0,0,15,6,8,1,0,6,0,0,1,0,0,8,0
7581,False,0,0,0,0,15,9,5,1,0,9,0,0,1,0,0,5,0
7582,False,0,0,0,0,15,7,7,1,0,7,0,0,1,0,0,7,0
7583,True,0,15,0,4,11,5,8,2,2,3,0,1,1,0,1,7,0
7584,True,-2,-2,2,1,12,6,9,0,1,5,0,0,0,0,0,7,2
7585,False,0,0,0,0,15,10,5,0,0,10,0,0,0,0,0,5,0
7586,True,-1,1,1,2,12,8,6,1,1,7,0,0,1,0,1,4,1
7587,True,-1,0,1,1,13,7,8,0,1,6,0,0,0,0,0,7,1
7588,False,0,0,0,0,15,6,8,1,0,6,0,0,1,0,0,8,0
7589,True,-5,-3,3,2,10,7,5,3,2,3,2,0,3,0,0,4,1
7590,False,0,0,0,0,15,7,8,0,0,7,0,0,0,0,0,8,0
7591,False,0,0,0,0,15,6,8,1,0,6,0,0,1,0,0,8,0
7592,True,0,3,0,2,13,7,8,0,2,5,0,0,0,0,0,8,0
7593,False,0,0,0,0,15,5,7,3,0,5,0,0,3,0,0,7,0
7594,False,0,0,0,0,15,8,7,0,0,8,0,0,0,0,0,7,0
7595,False,0,0,0,0,15,8,6,1,0,8,0,0,1,0,0,6,0
7596,False,0,0,0,0,15,8,6,1,0,8,0,0,1,0,0,6,0
7597,False,0,0,0,0,15,5,5,5,0,5,0,0,5,0,0,5,0
7598,False,0,0,0,0,15,9,6,0,0,9,0,0,0,0,0,6,0
7599,True,-5,0,3,1,11,6,9,0,1,3,2,0,0,0,0,8,1
7600,False,0,0,0,0,15,8,7,0,0,8,0,0,0,0,0,7,0
7601,False,0,0,0,0,15,8,6,1,0,8,0,0,1,0,0,6,0
7602,True,-5,-4,3,3,9,7,8,0,2,3,2,0,0,0,1,6,1
7603,True,-2,9,1,3,11,8,6,1,3,5,0,0,0,1,0,6,0
7604,True,-5,-11,4,0,11,8,6,1,0,6,2,0,1,0,0,4,2
7605,False,0,0,0,0,15,7,7,1,0,7,0,0,1,0,0,7,0
7606,False,0,0,0,0,15,9,5,1,0,9,0,0,1,0,0,5,0
